Tambol_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
620601,0.0,-0.25932621080231705,-0.5342230719180463,-0.8467235360101646,-1.2404275596235435,-1.8481081863988362
620602,0.0,-0.10758852188262374,-0.2216369509485142,-0.35128625602756924,-0.5146250632725273,-0.7667378759696538
620603,0.0,-0.3851253225412352,-0.7933746158742268,-1.257469015184701,-1.8421588103688362,-2.7446252315795205
620604,0.0,-0.48649964803604284,-1.0022100568113532,-1.5884653578916141,-2.3270596878889402,-3.4670771590494773
620605,0.0,-1.071233379094238,-2.2067865209240916,-3.497673882761588,-5.123999622352386,-7.6342270660674005
620606,0.0,-0.21160148994371347,-0.4359081082873562,-0.6908980053957566,-1.012147283421615,-1.507994292629651
620607,0.0,-0.5131111838505713,-1.0570309573570817,-1.675354429512358,-2.4543498770530934,-3.6567263157595415
620608,0.0,-0.18359593259749518,-0.3782154638377807,-0.5994573273757409,-0.8781891114057983,-1.3084105342579901
620609,0.0,-0.3220967919278655,-0.6635331504142528,-1.051675161391961,-1.5406762638359754,-2.295447560557084
620610,0.0,-0.2808220264203461,-0.5785053703302235,-0.9169093184392095,-1.3432478724129637,-2.001299769671854
620701,0.0,-0.8981749391674817,-1.850278742119226,-2.9326224221404833,-4.29621419469948,-6.400912783779696
620702,0.0,-0.33664274065590133,-0.6934984261548425,-1.099168999764565,-1.6102534794490975,-2.399110382915265
620703,0.0,-0.16071045797213268,-0.3310704085082852,-0.5247341825840663,-0.7687216829012233,-1.1453154391887284
620704,0.0,-0.18243674924583297,-0.37582749661639825,-0.5956724888768984,-0.8726444232248002,-1.3001495249480701
620705,0.0,-0.47074494072824163,-0.9697546867617782,-1.5370248134160094,-2.2517006523408667,-3.354800025705404
620706,0.0,-0.3785841806771049,-0.7798995842154671,-1.2361115953095365,-1.8108707557808654,-2.6980092809970686
620707,0.0,-0.12153083806114734,-0.2503587178516729,-0.39680917952352984,-0.5813149407797775,-0.8660988645375713
620801,0.0,-0.1175819521813804,-0.24222384425437574,-0.38391570992370716,-0.5624263492258558,-0.8379568256014637
620802,0.0,-0.14934740929530052,-0.30766204283745446,-0.48763280079263127,-0.7143691409947247,-1.0643357988464328
620803,0.0,-0.30039050084423086,-0.6188172635520252,-0.9808021575288405,-1.4368491898427644,-2.1407560076904857
621001,0.0,-0.2445085328484114,-0.5036980223646786,-0.7983424771354218,-1.1695505894677503,-1.742508864813446
621002,0.0,-0.2633033037573218,-0.542416053295258,-0.859709104262152,-1.2594510732641804,-1.8764512452260689
630107,0.0,-0.3720126998750524,-0.7663620530485961,-1.214655116057702,-1.7794375818290942,-2.651177117640107
630114,0.0,-0.7921312244625305,-1.6318241599464092,-2.5863801012858603,-3.7889783628955365,-5.645184094974855
630203,0.0,-2.002968331904853,-4.126200324734837,-6.539872785168173,-9.580740459135177,-14.27430786821918
640101,0.0,-22.266311811116257,-45.86955348330459,-72.70152219586126,-106.50580493282341,-158.6825836529185
640102,0.0,-0.35893350683540964,-0.7394183566816546,-1.171950367685283,-1.7168762562545783,-2.5579672425053466
640103,0.0,-1.0374686572676282,-2.1372297516300693,-3.3874290117592496,-4.962493805538997,-7.3936001790814
640104,0.0,-7.651463603413104,-15.76234187141391,-24.98272078973798,-36.5990244324554,-54.52874385373987
640105,0.0,-7.841304733588815,-16.15342270903958,-25.602569252125285,-37.50708601671053,-55.88166126886528
640106,0.0,-0.2356780192760431,-0.48550678719161433,-0.7695100515443152,-1.127311849438709,-1.6795775306736802
