Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
71,0.0,-0.41400000000000015,-0.8280000000000001,-1.242,-1.6560000000000001,-2.07
72,0.0,-0.2773333333333332,-0.5546666666666666,-0.832,-1.1093333333333333,-1.3866666666666667
73,0.0,-0.7646666666666664,-1.5293333333333332,-2.294,-3.0586666666666664,-3.8233333333333333
74,0.0,-0.2781666666666667,-0.5563333333333333,-0.8345,-1.1126666666666667,-1.3908333333333334
75,0.0,-0.13283333333333336,-0.2656666666666667,-0.3985000000000001,-0.5313333333333334,-0.6641666666666667
76,0.0,-0.3623333333333332,-0.7246666666666666,-1.087,-1.4493333333333331,-1.8116666666666665
77,0.0,-0.25849999999999995,-0.5169999999999999,-0.7754999999999999,-1.0339999999999998,-1.2925
78,0.0,-0.4544999999999999,-0.909,-1.3635,-1.818,-2.2725
79,0.0,-0.6590000000000003,-1.318,-1.977,-2.636,-3.295
80,0.0,-0.23683333333333345,-0.4736666666666667,-0.7105,-0.9473333333333334,-1.1841666666666666
81,0.0,-0.2038333333333333,-0.40766666666666673,-0.6115,-0.8153333333333335,-1.0191666666666668
82,0.0,-0.6034999999999999,-1.2069999999999999,-1.8104999999999998,-2.4139999999999997,-3.0175
83,0.0,-0.22066666666666657,-0.44133333333333336,-0.662,-0.8826666666666667,-1.1033333333333335
84,0.0,-0.29583333333333317,-0.5916666666666666,-0.8875,-1.1833333333333331,-1.4791666666666665
85,0.0,-0.20466666666666655,-0.4093333333333333,-0.614,-0.8186666666666667,-1.0233333333333334
86,0.0,-1.4276666666666662,-2.8553333333333333,-4.283,-5.710666666666667,-7.138333333333334
87,0.0,-0.41149999999999975,-0.823,-1.2345,-1.646,-2.0575
88,0.0,-0.3876666666666668,-0.7753333333333334,-1.163,-1.5506666666666669,-1.9383333333333335
89,0.0,-0.4979999999999998,-0.996,-1.494,-1.992,-2.49
90,0.0,-0.2058333333333333,-0.41166666666666674,-0.6175,-0.8233333333333335,-1.0291666666666668
91,0.0,-0.2766666666666666,-0.5533333333333332,-0.8299999999999998,-1.1066666666666665,-1.3833333333333333
