OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
392,392,0,0,0,0,0,0,0,0,0,0,0,0,0.02315,0.0248,0.0228,0.02424,0.02638,0.02503,0.02298,0.0229,0.02379,0.02242,0.02387,0.02277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,393,0,0,0,0,0,0,0,0,0,0,0,0,0.01065,0.01136,0.01063,0.01149,0.01273,0.01192,0.01063,0.01055,0.01073,0.01033,0.011,0.01069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,394,0,0,0,0,0,0,0,0,0,0,0,0,0.02936,0.03157,0.02898,0.03003,0.0329,0.03156,0.02919,0.0291,0.03021,0.02857,0.03029,0.02895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,395,0,0,0,0,0,0,0,0,0,0,0,0,0.05644,0.06075,0.05575,0.06025,0.06285,0.06054,0.05613,0.05596,0.05809,0.05499,0.05822,0.05569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,396,0,0,0,0,0,0,0,0,0,0,0,0,0.02678,0.02909,0.02652,0.02973,0.02871,0.02849,0.02676,0.02672,0.02767,0.0265,0.02784,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,397,0,0,0,0,0,0,0,0,0,0,0,0,0.01882,0.02014,0.01862,0.01974,0.02177,0.02059,0.01872,0.01863,0.01921,0.01824,0.01941,0.01864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,398,0,0,0,0,0,0,0,0,0,0,0,0,0.01674,0.01786,0.01648,0.01923,0.01954,0.01831,0.01662,0.01654,0.01715,0.01613,0.01726,0.01647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,399,0,0,0,0,0,0,0,0,0,0,0,0,0.00782,0.00829,0.00765,0.009,0.00943,0.00864,0.00774,0.0077,0.00803,0.00746,0.00806,0.00764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,400,0,0,0,0,0,0,0,0,0,0,0,0,0.20739,0.22467,0.20733,0.23731,0.2247,0.22116,0.20612,0.20536,0.21042,0.20459,0.21423,0.20796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,401,0,0,0,0,0,0,0,0,0,0,0,0,0.00308,0.00327,0.00302,0.00347,0.00368,0.00339,0.00305,0.00304,0.00316,0.00295,0.00318,0.00301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,402,0,0,0,0,0,0,0,0,0,0,0,0,0.04356,0.0465,0.04281,0.04861,0.05059,0.04744,0.04319,0.04301,0.04473,0.04199,0.04493,0.04276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,403,0,0,0,0,0,0,0,0,0,0,0,0,0.03082,0.03321,0.03058,0.03351,0.03431,0.03317,0.03058,0.03047,0.03144,0.03023,0.03192,0.03071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,404,0,0,0,0,0,0,0,0,0,0,0,0,0.00292,0.00309,0.00285,0.00331,0.0035,0.00321,0.00289,0.00287,0.00299,0.00279,0.00301,0.00285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,405,0,0,0,0,0,0,0,0,0,0,0,0,0.01267,0.01358,0.01248,0.01286,0.01441,0.01369,0.01258,0.01254,0.01303,0.01227,0.01306,0.01246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,406,0,0,0,0,0,0,0,0,0,0,0,0,0.01224,0.01296,0.01197,0.01517,0.01473,0.01351,0.01211,0.01204,0.01255,0.01167,0.01261,0.01195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,407,0,0,0,0,0,0,0,0,0,0,0,0,0.00379,0.00401,0.0037,0.00439,0.00458,0.00419,0.00375,0.00373,0.00388,0.0036,0.0039,0.00369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,408,0,0,0,0,0,0,0,0,0,0,0,0,0.31871,0.34873,0.31869,0.31885,0.32492,0.33192,0.31842,0.31815,0.32814,0.31774,0.32931,0.31891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,409,0,0,0,0,0,0,0,0,0,0,0,0,0.00238,0.00253,0.00233,0.00331,0.00268,0.00263,0.00236,0.00237,0.00244,0.0023,0.00247,0.00238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,410,0,0,0,0,0,0,0,0,0,0,0,0,0.07375,0.07962,0.07298,0.08018,0.07914,0.07919,0.07355,0.0736,0.07589,0.07255,0.07651,0.07383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,411,0,0,0,0,0,0,0,0,0,0,0,0,0.01175,0.01247,0.01148,0.01231,0.01342,0.01309,0.01168,0.01171,0.01206,0.01136,0.01225,0.01177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,412,0,0,0,0,0,0,0,0,0,0,0,0,0.00202,0.00217,0.00199,0.0021,0.0022,0.00219,0.00201,0.00202,0.00208,0.00198,0.0021,0.00202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,413,0,0,0,0,0,0,0,0,0,0,0,0,0.0494,0.0529,0.04857,0.05219,0.05432,0.0537,0.04908,0.04916,0.05068,0.04808,0.05126,0.04935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,414,0,0,0,0,0,0,0,0,0,0,0,0,0.20591,0.22563,0.2057,0.19269,0.20721,0.21351,0.20586,0.20588,0.21271,0.20561,0.21286,0.20593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,415,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0.01983,0.0182,0.02219,0.02032,0.02012,0.0184,0.01843,0.019,0.01804,0.01921,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,416,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0.00255,0.00235,0.01062,0.00271,0.00265,0.00238,0.00239,0.00246,0.00233,0.0025,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,417,0,0,0,0,0,0,0,0,0,0,0,0,0.06096,0.06665,0.06081,0.0574,0.06186,0.06347,0.0609,0.06091,0.06292,0.06072,0.06303,0.06095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,418,0,0,0,0,0,0,0,0,0,0,0,0,0.01034,0.01112,0.0102,0.01022,0.01114,0.01109,0.01027,0.01028,0.0106,0.01009,0.0107,0.01031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,419,0,0,0,0,0,0,0,0,0,0,0,0,0.20531,0.22491,0.20507,0.19574,0.20679,0.21299,0.20524,0.20527,0.21208,0.20496,0.21224,0.20532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,420,0,0,0,0,0,0,0,0,0,0,0,0,0.01436,0.01548,0.01418,0.01436,0.01536,0.01536,0.01428,0.01429,0.01474,0.01406,0.01486,0.01433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,421,0,0,0,0,0,0,0,0,0,0,0,0,0.02011,0.02141,0.01969,0.08837,0.02271,0.02225,0.02,0.02004,0.02065,0.01951,0.02095,0.02014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,422,0,0,0,0,0,0,0,0,0,0,0,0,0.00706,0.00758,0.00695,0.0251,0.00773,0.00767,0.00703,0.00704,0.00726,0.0069,0.00734,0.00707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,423,0,0,0,0,0,0,0,0,0,0,0,0,0.00234,0.00249,0.00229,0.00381,0.00268,0.00261,0.00233,0.00233,0.0024,0.00226,0.00244,0.00235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,424,0,0,0,0,0,0,0,0,0,0,0,0,0.03021,0.03287,0.02977,0.0357,0.03274,0.03258,0.03034,0.03031,0.03137,0.03012,0.03181,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,425,0,0,0,0,0,0,0,0,0,0,0,0,0.02315,0.02509,0.02295,0.02705,0.0244,0.02463,0.0231,0.02312,0.02386,0.02286,0.024,0.02317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,426,0,0,0,0,0,0,0,0,0,0,0,0,0.00264,0.0028,0.00258,0.00313,0.00304,0.00295,0.00263,0.00263,0.00271,0.00255,0.00276,0.00265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,427,0,0,0,0,0,0,0,0,0,0,0,0,0.01013,0.011,0.01006,0.01048,0.01061,0.01074,0.01012,0.01012,0.01045,0.01002,0.0105,0.01014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,428,0,0,0,0,0,0,0,0,0,0,0,0,0.03789,0.04055,0.03724,0.04079,0.04197,0.04146,0.03773,0.03779,0.03895,0.03695,0.03941,0.03795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,429,0,0,0,0,0,0,0,0,0,0,0,0,0.00267,0.0029,0.00265,0.00276,0.00279,0.00283,0.00266,0.00266,0.00275,0.00264,0.00276,0.00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,430,0,0,0,0,0,0,0,0,0,0,0,0,0.00617,0.00655,0.00603,0.01904,0.00705,0.00687,0.00613,0.00615,0.00633,0.00597,0.00643,0.00618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,431,0,0,0,0,0,0,0,0,0,0,0,0,0.34069,0.37278,0.34001,0.32135,0.34489,0.35441,0.34051,0.34057,0.35183,0.3397,0.3523,0.34074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,432,0,0,0,0,0,0,0,0,0,0,0,0,0.04351,0.04708,0.04267,0.06112,0.04851,0.04773,0.0439,0.04386,0.04538,0.04308,0.04587,0.04357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,433,0,0,0,0,0,0,0,0,0,0,0,0,0.01398,0.01515,0.01372,0.01559,0.0155,0.01528,0.01411,0.0141,0.01459,0.01387,0.01474,0.01399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,434,0,0,0,0,0,0,0,0,0,0,0,0,0.01634,0.01767,0.01617,0.01664,0.01737,0.01747,0.0163,0.01631,0.01683,0.0161,0.01695,0.01635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,435,0,0,0,0,0,0,0,0,0,0,0,0,0.00534,0.00579,0.00523,0.00562,0.00593,0.00584,0.0054,0.00539,0.00558,0.0053,0.00564,0.00534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,436,0,0,0,0,0,0,0,0,0,0,0,0,0.09962,0.10766,0.09857,0.12213,0.10566,0.10612,0.09915,0.09925,0.10241,0.0979,0.10313,0.09949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,437,0,0,0,0,0,0,0,0,0,0,0,0,0.00299,0.0032,0.00294,0.00292,0.00324,0.00321,0.00296,0.00296,0.00306,0.0029,0.00309,0.00297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,438,0,0,0,0,0,0,0,0,0,0,0,0,0.05642,0.06145,0.05569,0.05899,0.06066,0.06063,0.05685,0.05679,0.05877,0.05618,0.05917,0.05647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,439,0,0,0,0,0,0,0,0,0,0,0,0,0.30966,0.3391,0.30921,0.34122,0.31243,0.32154,0.30954,0.30959,0.31984,0.30901,0.32016,0.30969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,440,0,0,0,0,0,0,0,0,0,0,0,0,0.0308,0.03304,0.03032,0.03288,0.03374,0.03345,0.03065,0.03069,0.03165,0.03007,0.03199,0.03081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,441,0,0,0,0,0,0,0,0,0,0,0,0,0.00806,0.00859,0.0079,0.00873,0.00905,0.00889,0.00802,0.00803,0.00828,0.00783,0.00839,0.00807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,442,0,0,0,0,0,0,0,0,0,0,0,0,0.0112,0.01187,0.01093,0.01252,0.01288,0.01252,0.01114,0.01116,0.0115,0.01082,0.01168,0.01123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,443,0,0,0,0,0,0,0,0,0,0,0,0,0.01473,0.01564,0.01438,0.0165,0.01688,0.01644,0.01466,0.01469,0.01514,0.01426,0.01538,0.01476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,444,0,0,0,0,0,0,0,0,0,0,0,0,0.04084,0.04348,0.04,0.05276,0.046,0.04507,0.04059,0.04067,0.0419,0.03958,0.04249,0.04087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,445,0,0,0,0,0,0,0,0,0,0,0,0,0.00964,0.01033,0.00945,0.03233,0.01082,0.01062,0.00964,0.00965,0.00996,0.00943,0.01009,0.00965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,446,0,0,0,0,0,0,0,0,0,0,0,0,0.08308,0.09086,0.08289,0.09654,0.08425,0.08651,0.08303,0.08305,0.08579,0.0828,0.08592,0.08309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,447,0,0,0,0,0,0,0,0,0,0,0,0,0.10914,0.11952,0.10898,0.10414,0.11008,0.1133,0.1091,0.10911,0.11273,0.10892,0.11283,0.10915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,448,0,0,0,0,0,0,0,0,0,0,0,0,0.05753,0.06224,0.05642,0.07848,0.0641,0.06308,0.05803,0.05797,0.05998,0.05694,0.06062,0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,449,0,0,0,0,0,0,0,0,0,0,0,0,0.01385,0.01472,0.01355,0.02543,0.01573,0.01537,0.01377,0.0138,0.01422,0.01342,0.01443,0.01387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,450,0,0,0,0,0,0,0,0,0,0,0,0,0.47274,0.51836,0.47249,0.44158,0.47428,0.48936,0.47267,0.47269,0.48841,0.47237,0.48859,0.47275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,451,0,0,0,0,0,0,0,0,0,0,0,0,0.02216,0.02405,0.02174,0.02339,0.02461,0.02424,0.02241,0.02237,0.02317,0.02201,0.0234,0.02218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,452,0,0,0,0,0,0,0,0,0,0,0,0,0.00766,0.00814,0.00748,0.02043,0.00874,0.00852,0.00762,0.00764,0.00787,0.00742,0.00799,0.00767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,453,0,0,0,0,0,0,0,0,0,0,0,0,0.01718,0.01822,0.01678,0.01911,0.01968,0.01916,0.01708,0.01712,0.01763,0.0166,0.01791,0.01721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,454,0,0,0,0,0,0,0,0,0,0,0,0,0.01851,0.01967,0.0181,0.03449,0.02107,0.02058,0.01841,0.01845,0.019,0.01792,0.01929,0.01855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,455,0,0,0,0,0,0,0,0,0,0,0,0,0.33518,0.36669,0.33447,0.3362,0.33959,0.34884,0.335,0.33506,0.34613,0.33416,0.34663,0.33524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,456,0,0,0,0,0,0,0,0,0,0,0,0,0.01627,0.01768,0.016,0.0184,0.01784,0.01768,0.01643,0.0164,0.01698,0.01617,0.01713,0.01628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,457,0,0,0,0,0,0,0,0,0,0,0,0,0.07468,0.07957,0.07317,0.11207,0.08383,0.08224,0.07421,0.07435,0.07661,0.07241,0.07766,0.07471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,458,0,0,0,0,0,0,0,0,0,0,0,0,0.06625,0.07199,0.06512,0.07447,0.07283,0.07208,0.06692,0.06683,0.06919,0.06587,0.06981,0.06632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,459,0,0,0,0,0,0,0,0,0,0,0,0,0.20372,0.22314,0.20346,0.19102,0.20533,0.21142,0.20365,0.20368,0.21043,0.20335,0.21061,0.20374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,460,0,0,0,0,0,0,0,0,0,0,0,0,0.1118,0.1216,0.11111,0.15889,0.11504,0.11687,0.1112,0.11127,0.11488,0.11037,0.11534,0.11141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,461,0,0,0,0,0,0,0,0,0,0,0,0,0.20933,0.22933,0.20909,0.19767,0.21084,0.21716,0.20927,0.20929,0.21624,0.20898,0.21641,0.20935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,462,0,0,0,0,0,0,0,0,0,0,0,0,0.03665,0.03961,0.03591,0.05172,0.04097,0.04026,0.03696,0.03692,0.0382,0.03624,0.03863,0.03669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,463,0,0,0,0,0,0,0,0,0,0,0,0,0.02663,0.02889,0.02642,0.04089,0.02796,0.02827,0.02658,0.0266,0.02745,0.02632,0.0276,0.02665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,464,0,0,0,0,0,0,0,0,0,0,0,0,0.03039,0.03292,0.03007,0.036,0.03237,0.03251,0.03038,0.0304,0.03139,0.03002,0.0316,0.03041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,465,0,0,0,0,0,0,0,0,0,0,0,0,0.36466,0.39921,0.36406,0.34183,0.36816,0.3787,0.36443,0.36448,0.37655,0.36372,0.37696,0.36462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,466,0,0,0,0,0,0,0,0,0,0,0,0,1.26204,1.37836,1.2579,1.24499,1.28662,1.31746,1.26053,1.26092,1.30236,1.2556,1.30522,1.26189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,467,0,0,0,0,0,0,0,0,0,0,0,0,1.62948,1.7687,1.61717,1.57641,1.70549,1.72652,1.62617,1.62734,1.67982,1.61159,1.68841,1.63029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,468,0,0,0,0,0,0,0,0,0,0,0,0,0.12493,0.13503,0.1229,0.20308,0.13705,0.13582,0.12536,0.12534,0.12954,0.12338,0.13091,0.12511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,469,0,0,0,0,0,0,0,0,0,0,0,0,0.04417,0.04677,0.04309,0.04572,0.05086,0.04942,0.04389,0.04399,0.04531,0.04262,0.04606,0.04425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,470,0,0,0,0,0,0,0,0,0,0,0,0,0.06299,0.06845,0.06192,0.07004,0.06925,0.06854,0.06363,0.06355,0.06579,0.06263,0.06638,0.06306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,471,0,0,0,0,0,0,0,0,0,0,0,0,0.0217,0.02355,0.0215,0.02269,0.02292,0.02311,0.0217,0.02171,0.02241,0.02147,0.02255,0.02171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,472,0,0,0,0,0,0,0,0,0,0,0,0,0.02347,0.02555,0.02315,0.02749,0.02537,0.02529,0.02363,0.02361,0.02443,0.02338,0.02467,0.02351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,473,0,0,0,0,0,0,0,0,0,0,0,0,0.02857,0.03101,0.02836,0.02954,0.02992,0.03028,0.02852,0.02854,0.02946,0.02826,0.02961,0.02859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,474,0,0,0,0,0,0,0,0,0,0,0,0,0.02864,0.03059,0.02811,0.02833,0.03173,0.03124,0.02842,0.02847,0.02934,0.02778,0.02971,0.02859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,475,0,0,0,0,0,0,0,0,0,0,0,0,0.02279,0.02482,0.0225,0.0268,0.02446,0.02446,0.02292,0.0229,0.0237,0.0227,0.02391,0.02282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,476,0,0,0,0,0,0,0,0,0,0,0,0,0.13513,0.14516,0.13316,0.14618,0.14753,0.14661,0.13463,0.13481,0.139,0.13228,0.1404,0.1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,477,0,0,0,0,0,0,0,0,0,0,0,0,0.02637,0.02835,0.026,0.02605,0.02843,0.0283,0.02618,0.02621,0.02703,0.02574,0.02729,0.0263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,478,0,0,0,0,0,0,0,0,0,0,0,0,0.01755,0.01905,0.01735,0.01872,0.01878,0.01882,0.0176,0.0176,0.01818,0.01738,0.01831,0.01757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,479,0,0,0,0,0,0,0,0,0,0,0,0,0.04269,0.04623,0.04173,0.04995,0.04828,0.04719,0.04325,0.04317,0.04472,0.04237,0.04526,0.04275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,480,0,0,0,0,0,0,0,0,0,0,0,0,0.02838,0.03063,0.02805,0.02854,0.03025,0.03031,0.02823,0.02826,0.02916,0.02784,0.02939,0.02834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,481,0,0,0,0,0,0,0,0,0,0,0,0,0.02976,0.03198,0.02933,0.02933,0.03214,0.03196,0.02953,0.02958,0.0305,0.02902,0.03079,0.02967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,482,0,0,0,0,0,0,0,0,0,0,0,0,0.43927,0.47987,0.43625,0.45885,0.4569,0.46361,0.44072,0.44052,0.45548,0.43802,0.45737,0.43952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,483,0,0,0,0,0,0,0,0,0,0,0,0,0.01586,0.01725,0.01562,0.01865,0.01724,0.01714,0.01598,0.01596,0.01652,0.01579,0.01668,0.01588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,484,0,0,0,0,0,0,0,0,0,0,0,0,0.0366,0.03998,0.03631,0.03774,0.03828,0.03874,0.03676,0.03674,0.038,0.0365,0.03817,0.03662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,485,0,0,0,0,0,0,0,0,0,0,0,0,0.41053,0.44829,0.40967,0.44801,0.42142,0.42971,0.41028,0.41013,0.42315,0.40849,0.42454,0.41078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,486,0,0,0,0,0,0,0,0,0,0,0,0,0.04423,0.04776,0.04374,0.04814,0.04727,0.04741,0.04409,0.04414,0.04554,0.04351,0.04589,0.04426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,487,0,0,0,0,0,0,0,0,0,0,0,0,0.00637,0.00691,0.00624,0.00689,0.00712,0.007,0.00645,0.00644,0.00667,0.00633,0.00674,0.00638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,488,0,0,0,0,0,0,0,0,0,0,0,0,0.00861,0.0092,0.00844,0.01112,0.00962,0.00946,0.00858,0.00859,0.00886,0.00839,0.00897,0.00862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,489,0,0,0,0,0,0,0,0,0,0,0,0,0.03028,0.03279,0.0296,0.0354,0.03424,0.03346,0.03068,0.03062,0.03172,0.03005,0.0321,0.03032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,490,0,0,0,0,0,0,0,0,0,0,0,0,0.01485,0.01617,0.01465,0.01575,0.01604,0.016,0.01498,0.01496,0.01548,0.01479,0.01559,0.01487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,491,0,0,0,0,0,0,0,0,0,0,0,0,0.02953,0.03146,0.02893,0.03076,0.03316,0.03254,0.02935,0.02941,0.0303,0.02865,0.03072,0.02955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
