OID,SUBBASIN,WUPND1,WUPND2,WUPND3,WUPND4,WUPND5,WUPND6,WUPND7,WUPND8,WUPND9,WUPND10,WUPND11,WUPND12,WURCH1,WURCH2,WURCH3,WURCH4,WURCH5,WURCH6,WURCH7,WURCH8,WURCH9,WURCH10,WURCH11,WURCH12,WUSHAL1,WUSHAL2,WUSHAL3,WUSHAL4,WUSHAL5,WUSHAL6,WUSHAL7,WUSHAL8,WUSHAL9,WUSHAL10,WUSHAL11,WUSHAL12,WUDEEP1,WUDEEP2,WUDEEP3,WUDEEP4,WUDEEP5,WUDEEP6,WUDEEP7,WUDEEP8,WUDEEP9,WUDEEP10,WUDEEP11,WUDEEP12
493,493,0,0,0,0,0,0,0,0,0,0,0,0,0.06516,0.07002,0.06388,0.07175,0.07579,0.07181,0.06617,0.06578,0.06717,0.06449,0.06878,0.06567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,494,0,0,0,0,0,0,0,0,0,0,0,0,0.06465,0.06922,0.06316,0.07193,0.07699,0.072,0.06583,0.06537,0.06662,0.06387,0.06848,0.06524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,495,0,0,0,0,0,0,0,0,0,0,0,0,0.03091,0.03322,0.03031,0.03404,0.03595,0.03407,0.0314,0.03121,0.03187,0.0306,0.03263,0.03115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,496,0,0,0,0,0,0,0,0,0,0,0,0,0.02301,0.02468,0.02252,0.02545,0.02706,0.02548,0.02339,0.02324,0.02371,0.02275,0.02432,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,497,0,0,0,0,0,0,0,0,0,0,0,0,0.02145,0.02302,0.02101,0.02371,0.02517,0.02373,0.02181,0.02167,0.02211,0.02122,0.02268,0.02163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,498,0,0,0,0,0,0,0,0,0,0,0,0,0.03569,0.03828,0.03493,0.03952,0.04205,0.03956,0.0363,0.03607,0.03679,0.03529,0.03775,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,499,0,0,0,0,0,0,0,0,0,0,0,0,0.00511,0.0055,0.00502,0.00561,0.0059,0.00562,0.00519,0.00516,0.00527,0.00506,0.00539,0.00515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,500,0,0,0,0,0,0,0,0,0,0,0,0,0.03066,0.03288,0.03,0.03395,0.03612,0.03398,0.03118,0.03098,0.0316,0.03031,0.03242,0.03092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,501,0,0,0,0,0,0,0,0,0,0,0,0,0.00473,0.00507,0.00463,0.00522,0.00553,0.00522,0.0048,0.00477,0.00487,0.00468,0.00499,0.00476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,502,0,0,0,0,0,0,0,0,0,0,0,0,0.01392,0.01493,0.01362,0.01542,0.01641,0.01543,0.01416,0.01407,0.01435,0.01377,0.01473,0.01404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,503,0,0,0,0,0,0,0,0,0,0,0,0,0.01226,0.01314,0.01199,0.01357,0.01445,0.01359,0.01246,0.01238,0.01263,0.01212,0.01296,0.01236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,504,0,0,0,0,0,0,0,0,0,0,0,0,0.00887,0.00952,0.00869,0.00979,0.01038,0.0098,0.00901,0.00896,0.00914,0.00877,0.00937,0.00894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,505,0,0,0,0,0,0,0,0,0,0,0,0,0.00861,0.00928,0.00846,0.00941,0.00985,0.00942,0.00873,0.00868,0.00888,0.00853,0.00907,0.00867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,506,0,0,0,0,0,0,0,0,0,0,0,0,0.00423,0.00454,0.00414,0.00468,0.00498,0.00469,0.0043,0.00427,0.00436,0.00418,0.00447,0.00427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,507,0,0,0,0,0,0,0,0,0,0,0,0,0.00846,0.00911,0.00831,0.00928,0.00976,0.00929,0.00859,0.00854,0.00873,0.00838,0.00892,0.00852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,508,0,0,0,0,0,0,0,0,0,0,0,0,0.00512,0.00549,0.00501,0.00566,0.00602,0.00567,0.0052,0.00517,0.00527,0.00506,0.00541,0.00516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,509,0,0,0,0,0,0,0,0,0,0,0,0,0.01198,0.01285,0.01177,0.01352,0.01421,0.01347,0.01204,0.01193,0.01232,0.01174,0.01265,0.01192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,510,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0043,0.00393,0.00437,0.00458,0.00438,0.00405,0.00403,0.00412,0.00396,0.00421,0.00402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,511,0,0,0,0,0,0,0,0,0,0,0,0,0.03909,0.04193,0.03852,0.04473,0.04659,0.04443,0.03891,0.03846,0.04015,0.03803,0.04119,0.03847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,512,0,0,0,0,0,0,0,0,0,0,0,0,0.0181,0.01946,0.01786,0.02051,0.02124,0.02038,0.018,0.01781,0.01858,0.01766,0.01905,0.01785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,513,0,0,0,0,0,0,0,0,0,0,0,0,0.01532,0.01646,0.01511,0.01741,0.01805,0.0173,0.01525,0.01509,0.01574,0.01493,0.01612,0.01509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,514,0,0,0,0,0,0,0,0,0,0,0,0,0.01036,0.01113,0.01022,0.01177,0.0122,0.0117,0.01031,0.0102,0.01065,0.0101,0.0109,0.01021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,515,0,0,0,0,0,0,0,0,0,0,0,0,0.00573,0.00615,0.00565,0.00656,0.00683,0.00651,0.0057,0.00564,0.00589,0.00558,0.00604,0.00564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,516,0,0,0,0,0,0,0,0,0,0,0,0,0.00983,0.01059,0.0097,0.01092,0.01128,0.01089,0.00985,0.00977,0.01012,0.00966,0.01032,0.00977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,517,0,0,0,0,0,0,0,0,0,0,0,0,0.00792,0.00853,0.00778,0.00869,0.00913,0.0087,0.00804,0.00799,0.00817,0.00785,0.00835,0.00798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,518,0,0,0,0,0,0,0,0,0,0,0,0,0.00188,0.00203,0.00186,0.00208,0.00212,0.00207,0.00187,0.00186,0.00193,0.00185,0.00197,0.00186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,519,0,0,0,0,0,0,0,0,0,0,0,0,0.00444,0.00478,0.00437,0.00486,0.00506,0.00486,0.00448,0.00446,0.00457,0.00439,0.00467,0.00445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,520,0,0,0,0,0,0,0,0,0,0,0,0,0.00104,0.00112,0.00103,0.00115,0.00118,0.00114,0.00104,0.00104,0.00107,0.00103,0.00109,0.00104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,521,0,0,0,0,0,0,0,0,0,0,0,0,0.01284,0.01383,0.01261,0.01406,0.01474,0.01407,0.01302,0.01295,0.01324,0.01272,0.01353,0.01293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,522,0,0,0,0,0,0,0,0,0,0,0,0,0.0172,0.01861,0.01698,0.01852,0.01905,0.01853,0.01736,0.01729,0.01773,0.0171,0.01805,0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,523,0,0,0,0,0,0,0,0,0,0,0,0,0.02662,0.02862,0.02612,0.02922,0.03076,0.02923,0.027,0.02685,0.02759,0.02634,0.02804,0.02679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,524,0,0,0,0,0,0,0,0,0,0,0,0,0.03299,0.03556,0.03243,0.03599,0.03758,0.03602,0.03342,0.03325,0.03402,0.0327,0.03472,0.03321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,525,0,0,0,0,0,0,0,0,0,0,0,0,0.03705,0.03996,0.03645,0.04035,0.04202,0.04037,0.03752,0.03734,0.03821,0.03674,0.03896,0.03729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,526,0,0,0,0,0,0,0,0,0,0,0,0,0.01169,0.01255,0.01147,0.01285,0.01359,0.01284,0.01184,0.01178,0.01247,0.01153,0.01228,0.01171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,527,0,0,0,0,0,0,0,0,0,0,0,0,0.02238,0.02383,0.02203,0.02452,0.02617,0.02423,0.02242,0.0224,0.02755,0.02169,0.02295,0.02177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,528,0,0,0,0,0,0,0,0,0,0,0,0,0.14583,0.15505,0.14363,0.15969,0.17067,0.15754,0.14579,0.1458,0.18344,0.14095,0.14897,0.14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,529,0,0,0,0,0,0,0,0,0,0,0,0,0.01012,0.01072,0.00995,0.01116,0.01205,0.01099,0.01011,0.01011,0.013,0.00975,0.01033,0.00976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,530,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.00298,0.00276,0.00309,0.0033,0.00305,0.0028,0.0028,0.00345,0.00271,0.00288,0.00272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,531,0,0,0,0,0,0,0,0,0,0,0,0,0.03303,0.03563,0.03266,0.03692,0.03786,0.03673,0.03291,0.03263,0.03402,0.03235,0.03464,0.03263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,532,0,0,0,0,0,0,0,0,0,0,0,0,0.00118,0.00125,0.00116,0.0013,0.0014,0.00128,0.00118,0.00118,0.00148,0.00114,0.0012,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,533,0,0,0,0,0,0,0,0,0,0,0,0,0.00062,0.00066,0.00061,0.00068,0.00072,0.00067,0.00061,0.00061,0.00072,0.0006,0.00064,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,534,0,0,0,0,0,0,0,0,0,0,0,0,0.00836,0.00896,0.00821,0.00919,0.0097,0.00916,0.00844,0.0084,0.00907,0.00822,0.00875,0.00833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,535,0,0,0,0,0,0,0,0,0,0,0,0,0.01407,0.01515,0.01382,0.01532,0.01606,0.01533,0.01423,0.01415,0.01447,0.01397,0.01485,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,536,0,0,0,0,0,0,0,0,0,0,0,0,0.02923,0.03146,0.0287,0.03186,0.03345,0.03189,0.02957,0.02941,0.03006,0.02901,0.03086,0.02949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,537,0,0,0,0,0,0,0,0,0,0,0,0,0.02425,0.02618,0.02388,0.02633,0.02734,0.02635,0.02454,0.02442,0.025,0.02406,0.02549,0.02441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,538,0,0,0,0,0,0,0,0,0,0,0,0,0.06177,0.06661,0.06108,0.06891,0.07074,0.06854,0.06123,0.06068,0.06321,0.06054,0.06488,0.06108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,539,0,0,0,0,0,0,0,0,0,0,0,0,0.01883,0.02035,0.01865,0.02082,0.02121,0.02073,0.01874,0.0186,0.01935,0.01849,0.01972,0.01863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,540,0,0,0,0,0,0,0,0,0,0,0,0,0.01686,0.01832,0.01675,0.01816,0.01817,0.0181,0.01676,0.01668,0.01731,0.01668,0.01758,0.01676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,541,0,0,0,0,0,0,0,0,0,0,0,0,0.04739,0.0516,0.04715,0.05065,0.0504,0.05052,0.04713,0.04695,0.04868,0.04698,0.04935,0.04717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,542,0,0,0,0,0,0,0,0,0,0,0,0,0.03789,0.04092,0.0375,0.04211,0.043,0.0419,0.03776,0.03746,0.03899,0.03717,0.0397,0.03747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,543,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.07285,0.0666,0.07229,0.07228,0.07208,0.06687,0.06656,0.06906,0.06626,0.0698,0.06656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,544,0,0,0,0,0,0,0,0,0,0,0,0,0.08086,0.0879,0.08037,0.08691,0.08696,0.08665,0.0802,0.07982,0.08283,0.08004,0.08435,0.08042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,545,0,0,0,0,0,0,0,0,0,0,0,0,0.0491,0.05306,0.04861,0.05354,0.05465,0.05329,0.04781,0.04743,0.04936,0.04842,0.05166,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,546,0,0,0,0,0,0,0,0,0,0,0,0,0.00997,0.01078,0.00988,0.01087,0.01108,0.01081,0.00971,0.00963,0.01002,0.00984,0.01049,0.00992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,547,0,0,0,0,0,0,0,0,0,0,0,0,0.02786,0.03007,0.02756,0.03104,0.03177,0.03089,0.02776,0.02753,0.02866,0.02731,0.02921,0.02754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,548,0,0,0,0,0,0,0,0,0,0,0,0,0.06097,0.06632,0.06063,0.06545,0.06533,0.06527,0.06064,0.06038,0.06263,0.06037,0.06353,0.06064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,549,0,0,0,0,0,0,0,0,0,0,0,0,0.19665,0.21365,0.19538,0.21213,0.21266,0.21148,0.19531,0.19432,0.20171,0.19448,0.20518,0.19545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,550,0,0,0,0,0,0,0,0,0,0,0,0,0.17815,0.19313,0.17675,0.19422,0.19612,0.19349,0.17697,0.17587,0.18274,0.17569,0.18622,0.17678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,551,0,0,0,0,0,0,0,0,0,0,0,0,0.15724,0.17043,0.15599,0.16993,0.17175,0.16928,0.15416,0.15318,0.15918,0.15545,0.16481,0.15641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,552,0,0,0,0,0,0,0,0,0,0,0,0,0.04888,0.05307,0.04854,0.05269,0.05293,0.05251,0.0483,0.04804,0.04988,0.04835,0.05107,0.04861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,553,0,0,0,0,0,0,0,0,0,0,0,0,0.1447,0.15723,0.14377,0.15628,0.15661,0.15581,0.14405,0.14333,0.14877,0.14305,0.15089,0.14376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,554,0,0,0,0,0,0,0,0,0,0,0,0,0.24226,0.26426,0.24132,0.25745,0.25459,0.25696,0.24193,0.2412,0.24991,0.24053,0.25166,0.24125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,555,0,0,0,0,0,0,0,0,0,0,0,0,0.05586,0.06073,0.05496,0.06094,0.06113,0.06063,0.0564,0.05633,0.05831,0.05556,0.05881,0.05592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,556,0,0,0,0,0,0,0,0,0,0,0,0,0.21923,0.23695,0.21708,0.24059,0.24531,0.23948,0.21564,0.21396,0.22263,0.21582,0.23016,0.21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,557,0,0,0,0,0,0,0,0,0,0,0,0,0.04385,0.04735,0.04339,0.04864,0.04972,0.0484,0.04352,0.04316,0.04493,0.04304,0.04599,0.04339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,558,0,0,0,0,0,0,0,0,0,0,0,0,0.12152,0.13169,0.12053,0.13288,0.13431,0.13237,0.12097,0.1202,0.12491,0.11974,0.127,0.12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,559,0,0,0,0,0,0,0,0,0,0,0,0,0.07349,0.07928,0.07268,0.0816,0.08368,0.08118,0.07259,0.07195,0.07493,0.07212,0.07722,0.07274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,560,0,0,0,0,0,0,0,0,0,0,0,0,0.0824,0.08979,0.08155,0.08853,0.088,0.08822,0.08283,0.0827,0.08561,0.08198,0.08619,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,561,0,0,0,0,0,0,0,0,0,0,0,0,0.0285,0.03105,0.02815,0.03067,0.0305,0.03055,0.0287,0.02867,0.02967,0.02838,0.02986,0.02852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,562,0,0,0,0,0,0,0,0,0,0,0,0,0.06656,0.07249,0.06623,0.07128,0.07089,0.07111,0.06643,0.06617,0.06862,0.06596,0.06925,0.06621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,563,0,0,0,0,0,0,0,0,0,0,0,0,0.07539,0.08186,0.07488,0.08176,0.08212,0.08149,0.07512,0.07472,0.07758,0.07445,0.07865,0.07485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,564,0,0,0,0,0,0,0,0,0,0,0,0,0.03861,0.04184,0.0383,0.04222,0.04267,0.04206,0.03843,0.03819,0.03969,0.03804,0.04035,0.03828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,565,0,0,0,0,0,0,0,0,0,0,0,0,0.00762,0.00826,0.00746,0.00843,0.00854,0.00838,0.00771,0.0077,0.00798,0.00757,0.00806,0.00763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,566,0,0,0,0,0,0,0,0,0,0,0,0,0.02439,0.02654,0.02403,0.0265,0.02652,0.02638,0.02461,0.02458,0.02544,0.02427,0.02564,0.02442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,567,0,0,0,0,0,0,0,0,0,0,0,0,0.01451,0.01577,0.01427,0.01587,0.01594,0.01578,0.01465,0.01463,0.01515,0.01443,0.01529,0.01453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,568,0,0,0,0,0,0,0,0,0,0,0,0,0.01998,0.0217,0.01963,0.02186,0.02198,0.02174,0.02018,0.02015,0.02086,0.01986,0.02106,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,569,0,0,0,0,0,0,0,0,0,0,0,0,0.15821,0.17042,0.15632,0.17794,0.18323,0.17696,0.15759,0.15611,0.16267,0.15469,0.16616,0.15615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,570,0,0,0,0,0,0,0,0,0,0,0,0,0.06378,0.06874,0.06304,0.07103,0.07304,0.07064,0.06288,0.0623,0.06491,0.06254,0.06709,0.06311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,571,0,0,0,0,0,0,0,0,0,0,0,0,0.19254,0.21087,0.1923,0.20067,0.19563,0.20054,0.19225,0.19206,0.19864,0.19213,0.19935,0.19232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,572,0,0,0,0,0,0,0,0,0,0,0,0,0.21579,0.23548,0.21501,0.22856,0.2257,0.22816,0.21512,0.21451,0.22222,0.21443,0.22416,0.21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,573,0,0,0,0,0,0,0,0,0,0,0,0,0.04303,0.04664,0.04267,0.04705,0.04754,0.04687,0.04287,0.0426,0.04427,0.04242,0.04499,0.04269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,574,0,0,0,0,0,0,0,0,0,0,0,0,0.0143,0.01552,0.01413,0.01562,0.01572,0.01555,0.01433,0.01427,0.01481,0.01416,0.015,0.01425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,575,0,0,0,0,0,0,0,0,0,0,0,0,0.40699,0.44632,0.40654,0.42217,0.40964,0.42201,0.40725,0.40721,0.42083,0.40685,0.42111,0.40703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,576,0,0,0,0,0,0,0,0,0,0,0,0,0.06229,0.06824,0.06211,0.065,0.06333,0.06494,0.06239,0.06238,0.06448,0.06223,0.06458,0.0623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,577,0,0,0,0,0,0,0,0,0,0,0,0,0.05127,0.05601,0.05087,0.05439,0.05358,0.05425,0.0515,0.05146,0.05323,0.05114,0.05346,0.0513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,578,0,0,0,0,0,0,0,0,0,0,0,0,0.03522,0.03835,0.03475,0.03805,0.03793,0.03789,0.03549,0.03545,0.03669,0.03506,0.03695,0.03525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,579,0,0,0,0,0,0,0,0,0,0,0,0,2.00012,2.19306,1.99733,2.07659,2.01624,2.07561,2.00153,2.0013,2.06833,1.9993,2.07024,2.00041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,580,0,0,0,0,0,0,0,0,0,0,0,0,1.31805,1.44606,1.31758,1.36365,1.32077,1.36348,1.31832,1.31828,1.36228,1.31789,1.36254,1.31808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,581,0,0,0,0,0,0,0,0,0,0,0,0,0.37614,0.41237,0.37554,0.39079,0.37961,0.39058,0.37647,0.37642,0.38904,0.37594,0.3894,0.37618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,582,0,0,0,0,0,0,0,0,0,0,0,0,0.15112,0.16552,0.15064,0.15787,0.15392,0.1577,0.1514,0.15136,0.15646,0.15096,0.15673,0.15115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,583,0,0,0,0,0,0,0,0,0,0,0,0,0.3051,0.3344,0.30448,0.31747,0.30872,0.31725,0.30543,0.30538,0.31563,0.30491,0.31604,0.30516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,584,0,0,0,0,0,0,0,0,0,0,0,0,0.10844,0.11876,0.10807,0.11335,0.11057,0.11322,0.10865,0.10862,0.11228,0.10832,0.11249,0.10846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,585,0,0,0,0,0,0,0,0,0,0,0,0,0.04828,0.05292,0.04819,0.05019,0.04878,0.05016,0.04832,0.04832,0.04994,0.04825,0.04999,0.04828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,586,0,0,0,0,0,0,0,0,0,0,0,0,0.07046,0.0768,0.06963,0.07568,0.07522,0.07539,0.07076,0.0707,0.07315,0.07027,0.0739,0.0706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,587,0,0,0,0,0,0,0,0,0,0,0,0,0.13363,0.14492,0.13092,0.14769,0.14936,0.14674,0.13523,0.13501,0.13982,0.13272,0.14132,0.1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,588,0,0,0,0,0,0,0,0,0,0,0,0,0.01039,0.01132,0.01026,0.01121,0.01117,0.01117,0.01047,0.01046,0.01083,0.01035,0.0109,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,589,0,0,0,0,0,0,0,0,0,0,0,0,0.01563,0.01694,0.0153,0.01729,0.01751,0.01718,0.01582,0.01579,0.01636,0.01552,0.01653,0.01565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,590,0,0,0,0,0,0,0,0,0,0,0,0,0.00894,0.00969,0.00876,0.00989,0.01001,0.00982,0.00905,0.00903,0.00936,0.00888,0.00946,0.00895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,591,0,0,0,0,0,0,0,0,0,0,0,0,0.01374,0.0149,0.01346,0.01519,0.01536,0.01509,0.0139,0.01388,0.01437,0.01364,0.01453,0.01375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,592,0,0,0,0,0,0,0,0,0,0,0,0,0.70349,0.77085,0.70172,0.73324,0.71381,0.73262,0.70454,0.7044,0.72808,0.70289,0.72906,0.7036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
