Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
105,0.0,-0.005766353221963458,-0.011878933959167379,-0.018827664873823393,-0.027582030497102304,-0.041094359734047965
106,0.0,-0.01879460966692642,-0.038717698765204527,-0.061366100657066984,-0.08989971253231413,-0.1339412313092228
107,0.0,-0.006667364729311238,-0.013735056152908003,-0.02176954894765857,-0.031891812766292625,-0.04751548753912871
108,0.0,-0.005090090944243437,-0.010485804779096634,-0.016619607364750853,-0.02434728471408865,-0.036274924599664984
109,0.0,-0.009467622135603105,-0.019503706028762106,-0.030912642680677074,-0.04528620298260676,-0.06747173731650652
110,0.0,-0.012475552962344004,-0.025700172021948763,-0.0407338089168718,-0.059673951461200976,-0.0889079876971472
111,0.0,-0.02903415186131439,-0.059811593089254544,-0.09479913215486109,-0.13887821839391093,-0.20691411629403525
112,0.0,-0.06321239281633137,-0.13022022945213627,-0.20639418051694064,-0.30236200928759394,-0.45048797915292405
113,0.0,-0.10624730102452586,-0.2188739786877588,-0.34690704860373917,-0.5082096403548849,-0.7571795623693788
114,0.0,-0.07547673201019331,-0.155485292088571,-0.24643835737406086,-0.3610256680422207,-0.5378907356842582
115,0.0,-0.010275597396434199,-0.021168169580439142,-0.033550754993902324,-0.04915096766616167,-0.07322983515524738
116,0.0,-0.008432616075736537,-0.017371549332973257,-0.027533254272190222,-0.04033548844795242,-0.06009568702720534
117,0.0,-0.008160174722556316,-0.016810308507515796,-0.026643708609966364,-0.039032327607324974,-0.05815411276994771
118,0.0,-0.007118766550312818,-0.01466496318675076,-0.023243416725456177,-0.034050990033805496,-0.050732437334397563
119,0.0,-0.024872057031620674,-0.05123749994743886,-0.0812095160473928,-0.11896979063974804,-0.17725262737809688
120,0.0,-0.008899832281596905,-0.018334034675169874,-0.02905875744706563,-0.04257031020491602,-0.06342533925247526
121,0.0,-0.004045229997444653,-0.008333346595255168,-0.013208041858991762,-0.019349431583956918,-0.028828642700689196
122,0.0,-0.003497596612455792,-0.00720519842886468,-0.011419969320005507,-0.016729952661219183,-0.02492589126337025
123,0.0,-0.013762187227686564,-0.02835069356984692,-0.04493478617764377,-0.06582827190937006,-0.09807728574582555
124,0.0,-0.018931681339859514,-0.0390000722667519,-0.0618136520682169,-0.0905553634988087,-0.13491808312874112
